FeatureID,FeatureName,Cluster 1 Average,Cluster 1 Log2 Fold Change,Cluster 1 P-Value,Cluster 2 Average,Cluster 2 Log2 Fold Change,Cluster 2 P-Value,Cluster 3 Average,Cluster 3 Log2 Fold Change,Cluster 3 P-Value,Cluster 4 Average,Cluster 4 Log2 Fold Change,Cluster 4 P-Value,Cluster 5 Average,Cluster 5 Log2 Fold Change,Cluster 5 P-Value,Cluster 6 Average,Cluster 6 Log2 Fold Change,Cluster 6 P-Value,Cluster 7 Average,Cluster 7 Log2 Fold Change,Cluster 7 P-Value,Cluster 8 Average,Cluster 8 Log2 Fold Change,Cluster 8 P-Value,Cluster 9 Average,Cluster 9 Log2 Fold Change,Cluster 9 P-Value
ENSMUSG00000018648,Dusp14,0.981589409383628,0.24180236272988073,0.6915912629076439,0.3276250850672365,-1.4971502343852878,0.0008544198472956133,0.7000914482923293,-0.32634601886265835,1,1.5458486220779215,1.055378978071063,0.00012548553655031746,0.4847027576545844,-0.8999422586914948,0.12817786138596815,0.306423768925172,-1.582637088156191,0.0004169781450403731,1.1054438200818733,0.4135731198066884,0.5636653468231665,0.7518014670902825,-0.22478224028551164,1,0.4254385468956177,-1.032859868642028,1
ENSMUSG00000004933,Matk,1.6763127289473887,0.23619385775426083,0.6928035624320928,1.0811627807218804,-0.5045561593114092,0.5655496385711762,0.9988565886463806,-0.6034316519819304,1,1.5361971218360198,0.05363390801109946,1,0.9468612009996533,-0.7028778398154818,0.31707455478510943,0.5698909347299927,-1.4653191202332687,0.0008340127013828271,1.8359520769831112,0.35933338337038334,0.7558297330964492,2.613858265326552,0.9073199138419626,0.02124742098261703,1.5788497184792925,0.08272262218919313,1
ENSMUSG00000003948,Mmd,2.488124248437626,0.23460355836461466,0.6937636298570091,0.9375117818847074,-1.3267785968977566,0.002898007906874067,1.547335876162027,-0.5425176152532294,1,2.2182364722637398,0.004792918448574657,1,1.2117568941364611,-0.9306505029204011,0.09333431932724373,0.6930331970083329,-1.7641669300974638,4.608566643188946e-05,2.571741116464358,0.25692611335239235,0.9336061423450983,5.411701699814438,1.4810438126198913,5.471044415189135e-06,2.5431770914426926,0.20007947797869674,1
ENSMUSG00000046058,Eid2,1.006958519367698,0.2400424972757493,0.6938469294708934,0.9576733255811528,0.11355034877857745,1,0.5886119183094742,-0.6253039121442245,1,0.8863294388813057,-0.011636318896136366,1,0.7439623722140133,-0.2847219368776579,0.9780123934642726,0.4037920693313014,-1.2126373587647519,0.008177735653583491,1.035033385681754,0.25269154630008733,0.9336061423450983,1.1546655443918263,0.4079842329115929,0.5779002474309293,0.7846977642741394,-0.1868443742319956,1
ENSMUSG00000058267,Mrps14,1.5123892490503217,0.23568834123773497,0.695221285337218,1.2852984106483893,-0.0711569518458866,1,0.9765606826498096,-0.48305849603726403,1,1.320646949766882,-0.029360261944854693,1,1.0285843403716473,-0.41787408724302955,0.7711329367657571,1.0739150780087803,-0.35064629184964036,0.683208429766584,1.4874204267025206,0.17260806370825205,1,1.652694364363026,0.32649594092219497,0.7213764926855049,1.0777776521355649,-0.3262738186032434,1
ENSMUSG00000025066,Sfr1,1.1279496592917237,0.2382827341462373,0.6955527582568178,1.1088849033044927,0.16542128793582114,0.9436185612668474,0.784815891079299,-0.36718609134483887,1,0.8943723557495571,-0.18982166240794476,1,1.070854929701989,0.10767881204924745,1,0.9335901744822996,-0.10897162129074363,1,0.9575819078416228,-0.073579658544275,1,0.9484752686075716,-0.08337015767710174,1,0.8130603340671805,-0.30368077041543345,1
ENSMUSG00000033009,Ogfod1,0.862549739458377,0.23149130082565075,0.6955825834163648,1.0610012370254351,0.5289822016774817,0.31480252051850016,0.4905099319245619,-0.6708245477431574,1,0.6884736839223209,-0.1838551478180257,1,0.7439623722140133,-0.048595787917301625,1,0.3006962218424585,-1.4253957148989918,0.001706232360457215,0.8044392130213632,0.07934375445934355,1,0.9706803752304913,0.3716509653324732,0.650810124439898,0.623976535446906,-0.2985967988076281,1
ENSMUSG00000025716,Myo3a,1.3874951691287467,0.23768675659416957,0.6964575880614856,1.4339897954096734,0.24580022580661065,0.8210894117533293,1.8683969225126493,0.6444935904469189,0.7454483183431708,1.2160890304796135,-0.021274817816905822,1,1.223029051291219,-0.01106028866038361,1,0.9335901744822996,-0.43200966460744716,0.547303212745452,0.9065343429015362,-0.5034582676528,0.5835635432496932,0.7295963604673628,-0.8029262532464756,0.28867794714675415,1.938108935857814,0.6711487901458318,1
ENSMUSG00000045136,Tubb2b,1.3289510691655084,0.23869932195740295,0.6974027253601461,1.3432628487756695,0.21046011267133327,0.8819126019511034,1.3511319033922022,0.20826007249334313,1,0.7447741020000808,-0.7568976991263454,0.07395852614661616,0.9186808081127589,-0.3899428653422805,0.8303921465321673,1.7927222368893239,0.6779225253930043,0.0633181897447253,0.7340287786212439,-0.7704782178855254,0.13722646085378407,1.5353245150704504,0.41823766448497546,0.5641751861208862,1.455945249376114,0.3100869547486479,1
ENSMUSG00000005687,Bcas2,1.2079599292414827,0.23637028475923225,0.699919985209091,1.181970499204107,0.1561310787552787,0.959383968895519,0.6599588174985015,-0.7301625338245059,1,0.916892522980661,-0.26439658513226993,0.9408375535199051,0.8764102187824172,-0.3164586304257758,0.9343618552615074,1.0280947013470723,-0.0668899626812195,1,1.13888877642193,0.1013560685430451,1,1.3037569745742874,0.3077701658360298,0.7528843565463291,0.8981480434463041,-0.26085017828086077,1
ENSMUSG00000032301,Psma4,0.9523173594020089,0.2377632627656896,0.7037003489919694,0.723295380109976,-0.2460776767859651,0.9768106686806786,0.6287445491033021,-0.444832544896416,1,0.7351226017581791,-0.23479466490224357,0.980868775815192,0.5974243292021623,-0.5386136772758405,0.5776713092168949,0.8763147036551647,0.0581017885083428,1,0.8695688648414737,0.048603627055905235,1,1.2054200738156429,0.5657804457207105,0.317205122831841,0.8886938535152904,0.07632989450105082,1
ENSMUSG00000040952,Rps19,10.18179471860652,0.2257952989873102,0.705704108754198,10.539446967316792,0.23732242182840224,0.8607291889960759,10.465698274790425,0.21192713739695046,1,8.359807792860519,-0.14289145196250974,1,5.836159366875839,-0.6913134167550123,0.25718047727578675,10.60168965010268,0.2428925644064841,0.701621926199156,7.996865086993552,-0.21447794607659043,1,7.727377104776068,-0.2555969656078396,0.9643488158730287,10.106529036253674,0.14634987165866065,1
ENSMUSG00000017978,Cadps2,0.7435100695331258,0.24122701076178077,0.7064845972262092,0.594765539045137,-0.16057631944493356,1,0.4325405763334773,-0.6280561377248985,1,0.950672773827317,0.6533826107753382,0.07779557496174275,0.15217412158923,-2.1969258608088054,1.227922551831298e-05,0.15464377123326437,-2.1715010265596746,1.0098769639485395e-05,1.0315128639617481,0.7903116499804387,0.03820536049530148,0.5392668751280507,-0.30740428271615916,0.992720677630319,0.5577972059298099,-0.23548376615132294,1
ENSMUSG00000026154,Sdhaf4,0.9347541294130375,0.23423496465409077,0.7143115339765593,0.8165425197060355,-0.027194817406272442,1,0.7000914482923293,-0.2580400054717496,1,0.7672942692311847,-0.13469795850898147,1,0.6002423684908517,-0.5053926190301408,0.6405036581400807,0.6472128203466249,-0.3887821135052024,0.6219180690873685,0.9206164297815601,0.17436219473521644,1,1.027779220832285,0.3364291661432051,0.7159211324419698,0.8414229038602217,0.021117835397621826,1
ENSMUSG00000062397,Zfp706,3.3087173829223486,0.22541910348171235,0.7143115339765593,2.666364153854894,-0.16480340708613372,1,2.06014171408316,-0.5484151467664846,1,2.3823119763760685,-0.361858636919028,0.6988132182763587,3.215382828394656,0.1329578466501038,1,3.3105222138084,0.17926041185105945,0.8376581116336211,2.606946333664418,-0.2091245458321933,1,4.082567460528243,0.5126430647760292,0.43467823244012094,2.2595513935122806,-0.4027042049810483,1
ENSMUSG00000021259,Cyp46a1,2.2129669786104063,0.22752562669204268,0.7144105068896118,1.189531078090274,-0.7928693187756989,0.17320513943469637,1.4180196213819154,-0.5024485224826725,1,2.4289608942119267,0.3621329309593565,0.5997014902849285,3.429553814335054,0.9036532621059274,0.014906267624147602,0.7044882911737599,-1.5708989724257563,0.00030204584092855013,2.0278205107234366,0.04509264385092071,1,1.6241449415621292,-0.3042473995289764,0.9576363369858082,1.1345027917216473,-0.8165570246528164,1
ENSMUSG00000055692,Tmem191c,1.253819474212686,0.2304820957031577,0.7158324114990016,0.9148300452262065,-0.3156847205751283,0.8762529012046567,0.8338668842717553,-0.4414690482741502,1,1.4219877023068497,0.42376203902299114,0.3962582682509366,0.86232002233897,-0.40389634133756036,0.8014639297730023,0.521206784526928,-1.1676775484497322,0.010378701607880458,1.2251415585620762,0.1573042737042698,1,1.3640279782650695,0.31569533730424193,0.7369524042498813,0.8414229038602217,-0.41515751992136807,1
ENSMUSG00000040560,Wdr7,1.4031069291189435,0.22938920607522995,0.7158324114990016,1.204652235862608,-0.05968304402422453,1,0.8249485218731268,-0.6272781249210954,1,1.1694401126437555,-0.11358654538035079,1,1.2962980727971445,0.05686727464226632,1,0.5412531993164252,-1.2809878441704143,0.004188299642166087,1.4803793832625087,0.2884912980671551,0.8623433833439201,1.6241449415621292,0.41387968921777724,0.5625307529780407,1.143956981652661,-0.1328959780265597,1
ENSMUSG00000034781,Gna11,1.273334174200432,0.22903527823750724,0.7190793676921963,1.091243552570103,-0.06263864055295992,1,0.9542647766532386,-0.26311029656691065,1,1.1067053610713944,-0.042724241380108885,1,0.9524972795770322,-0.274799022874499,0.9838197117253126,0.8619958359483809,-0.4288950259088534,0.544028841383776,1.2286620802820822,0.13459289332104377,1,1.2530024451504709,0.15535706053499285,0.9935420913697682,1.1534111715836748,0.022579694100663183,1
ENSMUSG00000063019,Manbal,0.9923224943768885,0.23109010524216242,0.7212272197238575,0.7560578886166995,-0.24645186171630865,0.9747556228935046,0.717928173089586,-0.3129214011379422,1,0.8284204374298955,-0.10893352025105144,1,0.8172313937199389,-0.12209569248785199,1,0.850540741782954,-0.059228181449861805,1,0.8854112125815005,0.004065086551038544,1,1.0595008017221703,0.2869803800561453,0.794469575390265,0.7752435743431256,-0.18942442848658406,1
ENSMUSG00000026341,Actr3,1.6011811339945663,0.22677247107564602,0.7225428820006351,1.1844906921661627,-0.29759486334020213,0.9014723809122368,1.0568259442374652,-0.45709655423726336,1,1.4235962856805,-0.006163292019323863,1,0.8820462973597961,-0.7479669371026962,0.2590916318751621,0.9650916834372238,-0.6097908710381135,0.27966645422923875,1.3606816447823058,-0.0818645591466407,1,2.623374739593517,0.9827894549154399,0.009109347599159845,1.6450290479963885,0.2046710778957338,1
